,id,Gender,Age,Region_Code,Age,VehicleDamage,Premium,Vintage,Response,Mystery
5098,113751,Female,28,11,< 1 Year,No,26273,96,0,M6
5099,275095,Male,22,8,< 1 Year,Yes,36069,150,0,M6
5100,91646,Male,66,28,1-2 Year,Yes,33847,36,1,M12
5101,210749,Female,22,41,< 1 Year,No,25351,106,0,M2
5102,195310,Male,44,28,1-2 Year,No,39639,168,0,M18
5103,69388,Male,25,41,< 1 Year,Yes,30459,149,1,M3
5104,57837,Female,28,15,< 1 Year,No,29548,39,0,M5
5105,169685,Male,38,28,1-2 Year,Yes,52924,118,1,M11
5106,163145,Male,45,28,1-2 Year,Yes,36656,13,0,M14
5107,160331,Male,71,41,1-2 Year,No,31918,163,0,M5
5108,24403,Male,48,41,> 2 Years,Yes,52739,89,1,M6
5109,66690,Male,44,46,1-2 Year,Yes,22752,57,0,M8
5110,233683,Male,20,46,< 1 Year,Yes,15945,274,0,M6
5111,374820,Male,43,28,1-2 Year,Yes,38187,287,0,M12
5112,165284,Male,43,28,1-2 Year,No,34823,164,0,M13
5113,367294,Female,50,28,1-2 Year,Yes,61275,195,0,M9
5114,125846,Male,63,28,> 2 Years,Yes,38595,190,0,M1
5115,272154,Male,45,28,1-2 Year,No,23211,263,0,M20
5116,310234,Male,58,46,1-2 Year,Yes,2630,52,1,M19
5117,173601,Female,72,41,1-2 Year,No,37328,24,0,M11
5118,192602,Male,54,28,1-2 Year,Yes,29580,17,0,M6
5119,171576,Male,52,28,1-2 Year,No,22884,21,0,M3
5120,305177,Male,43,30,1-2 Year,Yes,39152,148,0,M16
5121,67988,Male,21,46,< 1 Year,Yes,27753,137,0,M12
5122,200337,Male,22,8,< 1 Year,No,31216,190,0,M6
5123,292703,Male,37,30,1-2 Year,Yes,2630,256,0,M7
5124,307508,Female,23,15,< 1 Year,Yes,26403,134,0,M9
5125,371611,Male,55,28,1-2 Year,Yes,33376,188,0,M9
5126,134775,Female,40,46,1-2 Year,Yes,24428,57,0,M1
5127,284606,Female,23,8,< 1 Year,No,50054,120,0,M17
5128,292035,Female,34,41,1-2 Year,No,2630,67,1,M8
5129,68931,Male,43,46,1-2 Year,Yes,2630,114,1,M15
5130,136497,Male,42,29,1-2 Year,Yes,47821,18,0,M10
5131,319209,Male,27,30,< 1 Year,No,40792,270,0,M17
5132,283350,Female,47,28,1-2 Year,Yes,54565,24,1,M1
5133,149806,Female,23,30,< 1 Year,No,28708,197,0,M7
5134,132124,Female,56,28,1-2 Year,No,54362,195,0,M20
5135,174354,Female,25,8,< 1 Year,No,39076,224,0,M12
5136,354851,Female,53,28,1-2 Year,Yes,2630,170,0,M3
5137,254346,Female,54,28,1-2 Year,Yes,28590,270,0,M16
5138,83276,Female,26,50,< 1 Year,No,28553,28,0,M3
5139,155208,Male,41,30,1-2 Year,No,24355,66,0,M10
5140,19910,Male,26,11,< 1 Year,No,2630,181,0,M2
5141,5407,Male,47,29,1-2 Year,No,2630,164,0,M13
5142,322859,Female,46,28,1-2 Year,Yes,56011,73,0,M4
5143,379081,Male,32,11,< 1 Year,No,43059,249,0,M18
5144,187894,Female,26,28,< 1 Year,Yes,27806,37,0,M11
5145,136001,Male,52,11,1-2 Year,No,36002,65,0,M6
5146,302778,Female,22,15,< 1 Year,No,2630,159,0,M16
5147,340955,Female,35,11,1-2 Year,No,36061,74,0,M2
5148,166567,Female,22,46,< 1 Year,No,28951,169,0,M7
5149,17191,Male,37,28,1-2 Year,Yes,2630,189,0,M6
5150,74846,Female,66,41,1-2 Year,Yes,41525,177,0,M13
5151,92577,Male,35,30,1-2 Year,No,38957,288,0,M4
5152,23312,Male,43,28,1-2 Year,Yes,35519,241,0,M7
5153,322419,Male,25,28,< 1 Year,Yes,23653,192,1,M12
5154,119,Female,23,29,< 1 Year,No,37983,23,0,M16
5155,320725,Female,43,28,1-2 Year,Yes,29490,23,1,M2
5156,263338,Female,30,28,< 1 Year,Yes,42159,14,1,M20
5157,74542,Male,22,11,1-2 Year,Yes,32045,95,0,M2
5158,265434,Female,25,29,< 1 Year,No,24824,277,0,M5
5159,179315,Female,42,28,1-2 Year,Yes,41073,243,0,M20
5160,144435,Female,46,28,1-2 Year,Yes,27418,278,0,M7
5161,317337,Male,24,28,< 1 Year,No,72065,35,0,M6
5162,13084,Male,22,29,< 1 Year,No,35665,258,0,M2
5163,286420,Male,47,28,1-2 Year,No,43330,97,0,M7
5164,202047,Male,48,28,1-2 Year,Yes,43593,234,0,M8
5165,185759,Male,73,28,> 2 Years,Yes,42291,187,0,M7
5166,79236,Male,44,41,1-2 Year,No,28173,59,0,M13
5167,337852,Female,22,8,< 1 Year,No,49289,152,0,M2
5168,143330,Female,44,28,1-2 Year,Yes,28876,163,1,M9
5169,371522,Male,49,28,1-2 Year,Yes,29288,119,0,M1
5170,261793,Male,49,28,1-2 Year,Yes,29710,267,0,M11
5171,304348,Male,24,50,< 1 Year,No,19765,140,0,M4
5172,60523,Male,25,29,< 1 Year,No,30677,55,0,M11
5173,339500,Female,20,46,< 1 Year,Yes,26371,102,0,M13
5174,307972,Male,28,41,< 1 Year,No,36391,87,0,M1
5175,233612,Male,59,29,1-2 Year,Yes,31347,180,0,M2
5176,273583,Female,41,28,1-2 Year,Yes,29071,134,0,M13
5177,380504,Male,61,28,1-2 Year,Yes,36645,237,0,M1
5178,19270,Male,52,28,1-2 Year,Yes,51576,274,0,M17
5179,364665,Male,45,28,1-2 Year,Yes,54005,110,1,M4
5180,42043,Female,25,8,< 1 Year,Yes,49116,111,0,M8
5181,120221,Male,41,28,1-2 Year,No,38740,128,0,M19
5182,18240,Male,22,46,< 1 Year,No,28248,37,0,M14
5183,163869,Male,47,28,> 2 Years,Yes,47209,156,1,M16
5184,312540,Female,29,28,< 1 Year,No,35790,245,0,M13
5185,186108,Male,22,30,< 1 Year,No,32290,205,0,M18
5186,33487,Male,45,28,1-2 Year,Yes,33524,111,0,M2
5187,166117,Female,34,8,1-2 Year,Yes,2630,135,1,M16
5188,251882,Male,25,30,< 1 Year,No,33000,73,0,M16
5189,159528,Male,58,28,> 2 Years,Yes,70857,169,1,M10
5190,92536,Male,42,28,1-2 Year,No,26521,219,0,M4
5191,162815,Male,21,8,< 1 Year,No,24959,13,0,M3
5192,262947,Female,22,11,< 1 Year,Yes,34920,145,0,M15
5193,276250,Female,21,50,< 1 Year,Yes,30549,55,0,M14
5194,233128,Female,22,30,< 1 Year,No,31349,59,0,M2
5195,65085,Female,80,28,1-2 Year,No,53483,192,0,M12
5196,224388,Male,36,50,1-2 Year,No,27580,23,0,M12
5197,242064,Male,38,28,1-2 Year,Yes,29182,237,0,M9
5198,181631,Male,37,28,1-2 Year,No,27588,212,0,M5
5199,207936,Female,25,46,1-2 Year,No,25663,37,0,M3
5200,58240,Female,45,28,1-2 Year,Yes,41750,119,0,M19
5201,209860,Female,41,28,1-2 Year,Yes,27190,274,0,M6
5202,230328,Female,60,8,1-2 Year,Yes,45201,122,0,M10
5203,349107,Female,22,8,< 1 Year,No,61520,137,0,M12
5204,302834,Female,66,28,1-2 Year,Yes,28403,275,0,M15
5205,162745,Female,20,30,< 1 Year,No,25701,283,0,M3
5206,117776,Male,38,28,1-2 Year,Yes,26452,248,0,M20
5207,6111,Female,30,46,1-2 Year,Yes,2630,223,1,M15
5208,328188,Female,51,8,1-2 Year,Yes,2630,142,0,M6
5209,42998,Male,47,8,1-2 Year,Yes,60255,69,0,M6
5210,314021,Female,24,28,1-2 Year,Yes,2630,33,0,M3
5211,64421,Female,51,28,1-2 Year,Yes,36786,168,0,M15
5212,263672,Female,30,46,< 1 Year,Yes,2630,97,0,M19
5213,346818,Female,33,28,1-2 Year,Yes,47062,84,0,M17
5214,334424,Male,50,28,1-2 Year,No,45263,146,0,M15
5215,311519,Male,43,28,1-2 Year,No,38051,278,0,M4
5216,53849,Male,24,41,< 1 Year,Yes,35242,61,0,M2
5217,76170,Male,29,46,1-2 Year,No,31562,46,0,M14
5218,325260,Male,64,28,1-2 Year,Yes,2630,42,0,M9
5219,240516,Male,54,28,1-2 Year,No,41203,57,0,M15
5220,131144,Female,47,15,1-2 Year,No,41054,116,0,M13
5221,263232,Male,55,29,1-2 Year,Yes,38158,36,0,M4
5222,349815,Female,20,41,1-2 Year,Yes,2630,139,0,M6
5223,78864,Female,23,8,< 1 Year,Yes,45383,190,1,M1
5224,30006,Male,80,28,1-2 Year,No,45964,221,0,M19
5225,54402,Male,21,41,< 1 Year,No,40182,165,0,M11
5226,252076,Male,22,28,< 1 Year,Yes,50922,273,0,M18
5227,238143,Male,42,28,1-2 Year,Yes,43965,228,1,M15
5228,313987,Male,25,8,< 1 Year,No,66545,16,0,M5
5229,250144,Female,33,15,< 1 Year,Yes,34449,91,0,M16
5230,116365,Male,72,8,1-2 Year,Yes,84582,192,0,M2
5231,180860,Male,29,46,< 1 Year,Yes,22157,69,0,M10
5232,326029,Female,25,28,< 1 Year,Yes,36061,184,0,M11
5233,240142,Male,51,46,1-2 Year,Yes,2630,89,1,M2
5234,318655,Male,45,28,1-2 Year,No,44392,69,0,M2
5235,255835,Male,51,28,1-2 Year,Yes,27685,62,1,M1
5236,112066,Female,50,28,1-2 Year,Yes,37357,63,0,M20
5237,139929,Female,26,46,< 1 Year,No,34695,167,0,M2
5238,377691,Male,48,28,1-2 Year,Yes,30450,232,0,M14
5239,202108,Male,52,28,1-2 Year,No,50982,68,0,M16
5240,8569,Male,52,28,1-2 Year,Yes,45317,170,0,M5
5241,306045,Female,29,28,< 1 Year,No,37520,207,0,M4
5242,143020,Male,63,28,1-2 Year,No,34708,114,0,M18
5243,221509,Male,28,46,< 1 Year,No,41574,133,0,M1
5244,240999,Male,50,46,1-2 Year,No,31300,159,0,M1
5245,52553,Female,69,28,1-2 Year,No,24998,93,0,M5
5246,98285,Male,57,8,1-2 Year,Yes,33017,10,0,M7
5247,152140,Male,20,46,< 1 Year,No,31092,79,0,M6
5248,184092,Male,40,46,1-2 Year,Yes,24357,191,0,M8
5249,342457,Male,37,28,1-2 Year,Yes,31492,65,0,M8
5250,179505,Male,21,41,< 1 Year,No,33747,86,0,M3
5251,114109,Female,26,41,< 1 Year,No,47993,279,0,M13
5252,8402,Female,33,11,1-2 Year,Yes,2630,79,1,M13
5253,88059,Male,64,28,1-2 Year,No,24299,263,0,M8
5254,177965,Male,26,11,< 1 Year,No,28006,146,0,M4
5255,327826,Female,47,28,1-2 Year,No,30058,156,0,M9
5256,132701,Female,38,8,1-2 Year,Yes,70014,208,1,M3
5257,174883,Female,29,50,< 1 Year,No,34268,285,0,M3
5258,151565,Male,54,41,1-2 Year,No,27595,146,0,M9
5259,320771,Female,40,3,1-2 Year,Yes,30183,24,0,M8
5260,278916,Male,49,28,1-2 Year,Yes,44086,183,1,M6
5261,228255,Male,57,28,1-2 Year,Yes,30354,261,0,M3
5262,119387,Male,69,8,1-2 Year,Yes,2630,149,0,M10
5263,278878,Male,47,28,1-2 Year,Yes,2630,187,0,M19
5264,304687,Male,61,28,1-2 Year,No,46023,162,0,M14
5265,40981,Female,26,50,< 1 Year,Yes,35888,205,0,M20
5266,81241,Female,20,8,< 1 Year,No,93902,236,0,M18
5267,59075,Female,31,28,< 1 Year,No,54916,244,0,M2
5268,217323,Male,24,28,< 1 Year,Yes,46913,154,0,M18
5269,214158,Female,40,15,1-2 Year,Yes,2630,28,0,M12
5270,350323,Female,20,28,< 1 Year,Yes,43803,194,0,M19
5271,250908,Female,44,30,1-2 Year,Yes,32264,145,0,M2
5272,231273,Male,51,28,1-2 Year,No,25037,16,0,M19
5273,64924,Female,74,28,1-2 Year,No,2630,222,0,M16
5274,77269,Female,22,30,< 1 Year,No,29591,56,0,M10
5275,252078,Male,23,8,< 1 Year,No,41333,29,0,M14
5276,99607,Female,25,15,< 1 Year,No,50387,91,0,M19
5277,108672,Female,67,28,> 2 Years,Yes,60624,179,1,M2
5278,182633,Male,33,8,1-2 Year,Yes,31599,249,0,M19
5279,90332,Male,23,8,< 1 Year,Yes,59607,247,0,M13
5280,226275,Male,53,28,> 2 Years,Yes,42777,104,0,M11
5281,14697,Male,23,30,< 1 Year,No,26538,290,0,M19
5282,75557,Female,49,28,1-2 Year,No,32088,52,0,M17
5283,184752,Female,23,30,< 1 Year,No,44419,78,0,M5
5284,293392,Male,48,8,1-2 Year,No,2630,107,0,M19
5285,271220,Female,45,28,1-2 Year,Yes,22633,191,0,M4
5286,153135,Male,44,41,1-2 Year,Yes,30562,128,1,M20
5287,119207,Male,49,11,1-2 Year,Yes,47230,277,0,M17
5288,233891,Male,57,41,1-2 Year,No,39398,278,0,M11
5289,304281,Male,21,15,< 1 Year,No,33155,142,0,M20
5290,241718,Female,21,8,< 1 Year,No,41155,151,0,M9
5291,284032,Male,38,28,1-2 Year,Yes,42454,112,1,M1
5292,41834,Female,25,29,< 1 Year,Yes,37973,190,0,M5
5293,284774,Male,40,28,1-2 Year,Yes,60693,237,0,M12
5294,130930,Female,26,28,< 1 Year,Yes,43894,125,0,M20
5295,62873,Female,22,8,< 1 Year,No,37379,281,0,M18
5296,218956,Female,46,28,1-2 Year,No,29082,213,0,M5
5297,225566,Female,41,8,1-2 Year,Yes,57062,122,0,M5
5298,152489,Male,44,28,1-2 Year,No,33301,186,0,M11
5299,11128,Female,33,8,< 1 Year,No,24070,29,0,M19
5300,120571,Female,34,30,1-2 Year,No,30049,198,0,M19
5301,62489,Male,36,11,1-2 Year,Yes,25423,297,0,M17
5302,324211,Female,24,8,< 1 Year,No,31285,245,0,M4
5303,80318,Female,27,41,< 1 Year,Yes,34617,223,0,M3
5304,327901,Female,48,8,1-2 Year,No,2630,214,0,M1
5305,213549,Male,37,28,1-2 Year,No,35879,287,0,M19
5306,9786,Male,44,28,1-2 Year,No,63056,73,0,M14
5307,295202,Male,50,11,1-2 Year,Yes,17598,71,1,M14
5308,261137,Female,24,30,< 1 Year,No,23227,21,0,M5
5309,231817,Male,20,8,< 1 Year,Yes,51045,279,0,M16
5310,60449,Male,23,41,< 1 Year,No,39830,235,0,M12
5311,214073,Female,23,28,< 1 Year,No,44991,148,0,M14
5312,100342,Female,45,28,1-2 Year,Yes,38229,239,0,M9
5313,334637,Male,21,28,< 1 Year,No,2630,65,0,M5
5314,113810,Male,35,41,1-2 Year,No,31581,282,0,M17
5315,116794,Male,38,29,1-2 Year,No,2630,62,0,M5
5316,52256,Female,30,41,< 1 Year,No,30904,99,0,M18
5317,242472,Female,69,28,1-2 Year,Yes,37040,198,0,M14
5318,92413,Male,38,28,> 2 Years,Yes,82613,17,0,M18
5319,177624,Female,22,8,< 1 Year,No,55262,79,0,M20
5320,14894,Male,34,46,1-2 Year,No,23734,73,0,M19
5321,218518,Female,23,8,< 1 Year,No,39582,289,0,M5
5322,76084,Male,45,29,1-2 Year,Yes,2630,18,0,M13
5323,206994,Female,44,46,1-2 Year,No,45089,18,0,M3
5324,367553,Male,47,28,1-2 Year,Yes,36607,270,1,M18
5325,356886,Male,25,11,< 1 Year,No,56141,143,0,M16
5326,380718,Female,23,30,< 1 Year,Yes,31331,112,0,M17
5327,64963,Male,55,28,1-2 Year,Yes,47705,244,1,M8
5328,196139,Female,24,30,< 1 Year,No,27234,204,0,M3
5329,75256,Female,44,8,1-2 Year,No,2630,83,0,M18
5330,37766,Female,23,3,< 1 Year,No,39728,280,0,M17
5331,112369,Female,24,15,< 1 Year,Yes,29162,141,0,M4
5332,63696,Male,25,29,1-2 Year,Yes,2630,129,0,M6
5333,39245,Male,25,8,< 1 Year,No,29085,117,0,M19
5334,33282,Female,44,28,1-2 Year,Yes,42537,249,0,M12
5335,57884,Female,52,28,1-2 Year,No,60936,288,0,M6
5336,132574,Male,39,8,1-2 Year,Yes,33444,268,0,M9
5337,319020,Male,51,28,1-2 Year,Yes,2630,57,0,M2
5338,158525,Female,52,29,> 2 Years,Yes,29387,84,0,M15
5339,92304,Female,25,28,< 1 Year,No,63456,190,0,M10
5340,37804,Female,23,8,< 1 Year,No,34739,279,0,M4
5341,251058,Male,29,8,< 1 Year,No,27791,145,0,M9
5342,220824,Female,23,3,< 1 Year,Yes,20686,169,0,M7
5343,301708,Male,68,28,1-2 Year,Yes,47038,240,0,M19
5344,354217,Female,44,28,1-2 Year,No,30105,198,0,M11
5345,139248,Male,43,15,1-2 Year,Yes,41214,84,1,M17
5346,206347,Male,41,28,1-2 Year,Yes,27287,23,0,M12
5347,347659,Female,27,30,1-2 Year,Yes,25343,157,0,M3
5348,59382,Female,53,28,1-2 Year,Yes,26978,63,0,M12
5349,222060,Male,39,28,1-2 Year,Yes,57432,70,1,M15
5350,327337,Female,45,28,1-2 Year,Yes,47133,73,1,M2
5351,209815,Female,42,28,1-2 Year,No,38134,105,0,M4
5352,306395,Female,59,28,1-2 Year,No,23962,201,0,M1
5353,106994,Female,51,28,1-2 Year,Yes,34072,86,0,M4
5354,247800,Female,24,46,< 1 Year,No,31829,274,0,M11
5355,26555,Male,49,46,1-2 Year,Yes,38910,39,0,M9
5356,216900,Male,24,8,< 1 Year,No,2630,182,0,M11
5357,250021,Male,38,8,1-2 Year,Yes,33092,182,0,M3
5358,202516,Female,74,28,1-2 Year,Yes,32964,96,0,M7
5359,268828,Female,49,28,1-2 Year,Yes,64309,193,1,M1
5360,327507,Female,23,15,< 1 Year,Yes,28501,57,0,M16
5361,270830,Male,27,28,< 1 Year,No,23690,122,0,M2
5362,38385,Male,32,46,< 1 Year,Yes,33350,118,0,M19
5363,147018,Male,25,28,< 1 Year,No,52626,87,0,M3
5364,378266,Male,66,15,1-2 Year,No,32204,178,0,M2
5365,374142,Male,50,41,1-2 Year,Yes,2630,206,0,M6
5366,40445,Male,69,28,1-2 Year,No,45082,193,0,M14
5367,221301,Female,23,30,< 1 Year,Yes,2630,298,0,M7
5368,107097,Male,25,28,< 1 Year,No,53225,138,0,M4
5369,289896,Female,27,29,< 1 Year,No,37468,125,0,M16
5370,75688,Female,22,29,< 1 Year,No,34375,166,0,M20
5371,301615,Female,64,28,> 2 Years,Yes,39372,281,0,M18
5372,162356,Female,20,46,< 1 Year,Yes,22674,219,0,M11
5373,97772,Female,30,28,1-2 Year,Yes,33943,209,1,M12
5374,19467,Female,32,46,1-2 Year,Yes,15187,195,1,M14
5375,121152,Male,62,28,1-2 Year,Yes,68105,24,0,M10
5376,146230,Female,25,8,< 1 Year,No,62549,160,0,M1
5377,97125,Female,23,30,< 1 Year,No,16514,18,0,M16
5378,110775,Female,53,28,1-2 Year,Yes,37919,158,0,M10
5379,51027,Male,30,8,< 1 Year,Yes,48042,110,1,M11
5380,35054,Female,35,8,1-2 Year,Yes,38517,10,0,M18
5381,359274,Male,25,41,< 1 Year,No,21148,42,0,M1
5382,11318,Female,52,50,1-2 Year,No,39909,128,0,M10
5383,208938,Male,67,50,1-2 Year,No,29882,189,0,M13
5384,32937,Male,53,46,1-2 Year,No,2630,235,0,M17
5385,80127,Male,32,30,< 1 Year,Yes,2630,108,0,M1
5386,68355,Female,48,50,1-2 Year,Yes,23796,156,1,M5
5387,193348,Female,28,11,< 1 Year,No,36607,30,0,M10
5388,342933,Male,20,46,< 1 Year,Yes,36090,191,0,M12
5389,258985,Female,53,28,1-2 Year,No,54465,105,0,M17
5390,287623,Male,32,15,< 1 Year,Yes,2630,58,0,M7
5391,144233,Female,28,30,< 1 Year,No,29456,252,0,M12
5392,359352,Male,43,28,1-2 Year,Yes,31812,243,0,M16
5393,275940,Male,35,28,1-2 Year,No,63269,31,0,M1
5394,327684,Female,22,15,< 1 Year,No,35433,47,0,M15
5395,66850,Male,22,46,< 1 Year,No,24413,96,0,M16
5396,139217,Male,49,29,1-2 Year,No,53125,287,0,M8
5397,253299,Male,59,28,1-2 Year,Yes,50301,170,1,M4
5398,44404,Female,70,28,1-2 Year,No,51329,184,0,M3
5399,6510,Female,24,8,< 1 Year,No,41623,53,0,M5
5400,65974,Male,30,46,1-2 Year,Yes,2630,131,1,M10
5401,320759,Female,32,28,1-2 Year,Yes,22826,270,1,M19
5402,213166,Female,24,28,< 1 Year,No,66426,193,0,M3
5403,196851,Male,44,28,1-2 Year,Yes,42821,11,0,M11
5404,157193,Male,21,8,< 1 Year,No,34929,86,0,M12
5405,178034,Female,27,50,< 1 Year,No,34513,117,0,M20
5406,335632,Male,40,28,1-2 Year,No,30541,11,0,M8
5407,302316,Male,81,46,1-2 Year,No,29822,172,0,M7
5408,193935,Male,24,3,< 1 Year,No,53413,35,0,M20
5409,295995,Male,47,28,1-2 Year,Yes,2630,40,1,M19
5410,190846,Male,39,28,1-2 Year,Yes,50607,12,1,M1
5411,125015,Female,35,30,1-2 Year,Yes,21832,173,0,M5
5412,65233,Male,55,11,1-2 Year,Yes,37103,285,1,M19
5413,336575,Female,35,50,1-2 Year,Yes,32081,204,0,M1
5414,361464,Female,22,15,< 1 Year,No,31759,22,0,M6
5415,182913,Male,55,41,1-2 Year,Yes,2630,248,1,M1
5416,202023,Male,47,28,1-2 Year,Yes,38283,65,0,M6
5417,83814,Male,37,15,1-2 Year,No,29417,12,0,M17
5418,246134,Female,46,28,1-2 Year,Yes,31361,65,0,M9
5419,12014,Male,53,28,> 2 Years,Yes,49078,96,1,M17
5420,150734,Female,23,28,< 1 Year,Yes,39886,202,0,M8
5421,233802,Male,24,29,1-2 Year,Yes,2630,203,0,M3
5422,225259,Female,24,41,< 1 Year,No,51358,83,0,M6
5423,273892,Male,27,41,< 1 Year,No,35433,227,0,M20
5424,333868,Female,22,41,< 1 Year,No,29400,75,0,M7
5425,56074,Male,59,28,> 2 Years,Yes,57900,238,1,M3
5426,280878,Male,46,28,1-2 Year,Yes,2630,107,0,M6
5427,340690,Female,26,50,< 1 Year,No,37393,127,0,M12
5428,353190,Male,30,3,< 1 Year,No,34330,68,0,M4
5429,324052,Male,41,8,1-2 Year,Yes,49458,227,1,M13
5430,84276,Male,30,8,< 1 Year,Yes,39309,96,0,M7
5431,92019,Female,28,30,< 1 Year,No,23141,13,0,M19
5432,265850,Male,42,28,1-2 Year,Yes,42863,40,0,M4
5433,242496,Female,51,28,1-2 Year,Yes,26883,266,0,M18
5434,189368,Female,59,28,1-2 Year,Yes,60700,88,0,M4
5435,24032,Male,25,41,< 1 Year,No,21907,59,0,M7
5436,138823,Male,65,28,1-2 Year,Yes,158307,202,1,M3
5437,373854,Male,52,41,> 2 Years,Yes,21219,176,1,M8
5438,348518,Male,64,28,1-2 Year,Yes,53445,48,0,M19
5439,143015,Female,21,11,< 1 Year,No,35966,192,0,M17
5440,177656,Female,27,29,< 1 Year,No,2630,182,0,M16
5441,21496,Male,63,11,1-2 Year,No,2630,73,0,M6
5442,379153,Female,28,41,< 1 Year,No,34401,115,0,M12
5443,33618,Female,53,8,1-2 Year,Yes,2630,266,0,M11
5444,316812,Female,31,3,< 1 Year,No,34529,180,0,M8
5445,182191,Female,36,28,1-2 Year,No,27059,54,0,M20
5446,147587,Female,26,28,< 1 Year,No,31829,236,0,M10
5447,296482,Male,22,50,< 1 Year,Yes,37419,183,0,M7
5448,96837,Male,29,28,< 1 Year,Yes,51314,122,0,M5
5449,176182,Male,21,28,< 1 Year,Yes,2630,226,0,M6
5450,110705,Male,28,30,< 1 Year,No,25241,77,0,M2
5451,14833,Female,42,15,1-2 Year,No,2630,44,0,M16
5452,166710,Male,34,29,1-2 Year,No,2630,36,0,M11
5453,55258,Male,47,28,1-2 Year,Yes,27669,231,0,M12
5454,91414,Male,22,15,< 1 Year,Yes,39596,147,0,M15
5455,128794,Male,48,28,1-2 Year,Yes,26199,71,1,M15
5456,251398,Male,43,28,1-2 Year,Yes,31555,217,0,M8
5457,174286,Male,25,15,< 1 Year,No,27552,207,0,M17
5458,144359,Female,26,8,< 1 Year,Yes,33881,161,0,M18
5459,192363,Female,55,28,1-2 Year,Yes,45787,248,0,M13
5460,354638,Female,22,28,< 1 Year,No,39879,31,0,M3
5461,354535,Female,27,46,< 1 Year,No,28991,232,0,M12
5462,165815,Male,63,46,1-2 Year,No,33424,163,0,M7
5463,122647,Male,56,28,> 2 Years,Yes,2630,130,1,M5
5464,169530,Female,36,46,1-2 Year,Yes,37858,216,1,M20
5465,180343,Female,20,41,< 1 Year,Yes,2630,201,0,M9
5466,98056,Male,41,29,1-2 Year,Yes,2630,88,0,M6
5467,77434,Male,55,46,> 2 Years,Yes,33592,255,1,M10
5468,26767,Female,28,50,< 1 Year,No,25291,161,0,M6
5469,126070,Female,29,46,< 1 Year,Yes,31784,138,0,M2
5470,187842,Male,74,28,1-2 Year,Yes,37755,30,0,M6
5471,239441,Male,45,28,1-2 Year,Yes,44733,250,0,M14
5472,182182,Male,47,28,> 2 Years,Yes,37516,52,0,M20
5473,264813,Female,26,50,< 1 Year,No,2630,109,0,M11
5474,216857,Female,45,28,1-2 Year,Yes,37109,274,1,M18
5475,308263,Male,42,8,1-2 Year,No,42605,284,0,M18
5476,86010,Female,24,41,< 1 Year,No,47080,231,0,M4
5477,242470,Female,49,28,1-2 Year,Yes,402863,218,0,M4
5478,356283,Female,25,28,< 1 Year,No,51606,129,0,M15
5479,75078,Male,62,8,1-2 Year,No,52308,10,0,M4
5480,162129,Female,44,28,1-2 Year,Yes,33522,230,0,M2
5481,19159,Male,48,41,1-2 Year,No,2630,195,0,M13
5482,15467,Male,22,28,1-2 Year,Yes,41359,228,0,M18
5483,35459,Male,31,46,< 1 Year,No,2630,260,0,M7
5484,303961,Female,28,28,< 1 Year,No,46065,48,0,M18
5485,273234,Female,22,28,< 1 Year,Yes,53529,134,0,M17
5486,78795,Male,48,28,1-2 Year,No,33807,242,0,M5
5487,364354,Male,70,28,> 2 Years,Yes,32313,66,0,M9
5488,156776,Male,22,41,< 1 Year,No,28849,98,0,M4
5489,320769,Female,26,30,< 1 Year,No,2630,31,0,M5
5490,261841,Female,22,28,< 1 Year,No,41319,45,0,M20
5491,262855,Male,45,28,1-2 Year,Yes,47832,203,1,M6
5492,333995,Male,56,46,1-2 Year,Yes,22576,149,0,M1
5493,89969,Male,43,8,1-2 Year,Yes,24733,169,0,M8
5494,235003,Male,25,41,< 1 Year,Yes,20733,206,0,M4
5495,321701,Male,40,3,1-2 Year,No,19548,197,0,M18
5496,199139,Male,32,15,< 1 Year,Yes,27308,261,0,M7
5497,371968,Female,24,28,< 1 Year,No,31033,287,0,M8
5498,15042,Male,24,28,< 1 Year,No,41340,199,0,M11
5499,86904,Male,51,28,1-2 Year,Yes,46191,184,0,M9
5500,246410,Female,62,28,1-2 Year,No,32979,139,0,M3
5501,61200,Male,51,8,1-2 Year,Yes,29351,22,0,M5
5502,200646,Female,47,28,1-2 Year,No,40166,97,1,M20
5503,306182,Female,44,46,1-2 Year,No,27640,247,0,M12
5504,250388,Male,28,41,< 1 Year,No,2630,143,0,M4
5505,157452,Male,63,46,> 2 Years,Yes,2630,18,0,M6
5506,371550,Female,36,3,1-2 Year,No,18926,39,0,M10
5507,129558,Female,52,46,1-2 Year,No,27155,82,0,M19
5508,340118,Female,28,15,< 1 Year,No,30707,85,0,M11
5509,21734,Male,30,3,< 1 Year,Yes,24411,241,1,M17
5510,31958,Male,61,28,1-2 Year,Yes,36100,156,0,M8
5511,35959,Male,30,41,< 1 Year,No,2630,67,0,M11
5512,231606,Male,27,28,< 1 Year,No,59424,261,0,M2
5513,222872,Male,47,28,> 2 Years,Yes,38341,226,1,M1
5514,115729,Male,26,28,< 1 Year,Yes,46156,181,1,M19
5515,183255,Male,28,50,< 1 Year,No,20347,100,0,M7
5516,154745,Male,41,46,1-2 Year,Yes,20400,116,0,M8
5517,204337,Male,46,28,1-2 Year,Yes,40970,53,0,M6
5518,166866,Female,21,15,< 1 Year,No,28976,44,0,M15
5519,222521,Female,33,3,< 1 Year,No,38362,285,0,M5
